"OPCUNO";"OPADRT";"OPADID";"OPCUNM";"OPCUA1";"OPCUA2";"OPCUA3";"OPCUA4";"OPTOWN";"OPPONO";"OPECAR";"OPMODL";"OPPHNO";"OPCSCD";"OPVRNO";"OPFVDT";"OPLVDT";"OPBCKO";"OPPADL";"OKDIVI";"OKCUNO";"OKSTAT";"OKCUCL";"OKCUTP";"OKADID";"OKSMCD";"OKCUCD";"OKDTFM";"OKSDST";"OKPYNO";"OKLHCD";"OKBLCD";"OKCFC1";"OKCFC2";"OKCFC3";"OKCFC4";"OKCFC5";"OKCFC6";"OKCFC7";"OKCFC8";"OKCFC9";"OKCFC0";"OKFACI";"OKEMAL";"OCCUNO";"OCASCD";"OCFDAT";"OCTDAT"
"70117959";"1";"";"DEBAUD BARDON MARTINE R";".";"37 BIS PLACE DE LA REPUBLIQUE";"17290 AIGREFEUILLE";"";"AIGREFEUILLE";"17290";"17";"CAM";"0546355071";"FR";"79798072146";"0";"99999999";"1";"1";"510";"70117959";"20";"LAF";"0";"";"RSEGDID";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"732";"";"";".00";"TRA";"755";"E";"";"bardon.alain17@wanadoo.fr";"70117959";"POSTE";"20140101";"20210101"
"70117960";"1";"";"NEVEUR CYCLES ET PECHE SARL R";".";"2 PLACE DE LA CHAPELLE";"17590 ARS EN RE";"";"ARS EN RE";"17590";"17";"CAM";"0546292088";"FR";"77798705620";"0";"99999999";"1";"1";"510";"70117960";"20";"LAL";"0";"";"RSEGDID";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"";"";".00";"TRA";"750";"";"";"bruno.tollu@gmail.com";"70117960";"F/GIT";"20130901";"20230101"
"70117961";"1";"";"HOTRAVAIL CENTRE ATLANTIQUE R";"LES LANDES";"100 ROUTE DE SAINTES";"17100 LA CHAPELLE DES POTS";"";"LA CHAPELLE DES POTS";"17100";"17";"CAM";"0546925888";"FR";"04800438145";"0";"99999999";"1";"1";"510";"70117961";"90";"LAF";"0";"";"KONT";"EUR";"DMY";"HRS";"D00000007";"FR";"2";"N7";".00";"12";"732";"1";"";".00";"TRA";"755";"E";"";"saintes@hotravail.com";"NULL";"NULL";"NULL";"NULL"
"70117962";"1";"17320";"SOC GESTION CTRE INTERPRETATION";".";"CHEMIN DE LA CAYENNE";"17320 MARENNES";"";"MARENNES";"17320";"17";"CAM";"0546367898";"FR";"";"0";"99999999";"1";"1";"510";"70117962";"20";"LAL";"0";"17320";"RSEGDID";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"1";"";".00";"TRA";"750";"E";"";"aline.pauwels@cite-huitre.com";"70117962";"CWFR";"20150101";"20230101"
"70117962";"1";"";"CITE DE L'HUITRE";"BAT AVENTURE DE L'HUITRE-BP 60038";"RUE DES MARTYRS";"17320 MARENNES";"";"MARENNES";"17320";"17";"CAM";"";"FR";"00453901811";"0";"99999999";"1";"1";"510";"70117962";"20";"LAL";"0";"17320";"RSEGDID";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"1";"";".00";"TRA";"750";"E";"";"aline.pauwels@cite-huitre.com";"70117962";"POSTE";"20150101";"20230101"
"70117962";"1";"";"CITE DE L'HUITRE";"BAT AVENTURE DE L'HUITRE-BP 60038";"RUE DES MARTYRS";"17320 MARENNES";"";"MARENNES";"17320";"17";"CAM";"";"FR";"00453901811";"0";"99999999";"1";"1";"510";"70117962";"20";"LAL";"0";"17320";"RSEGDID";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"1";"";".00";"TRA";"750";"E";"";"aline.pauwels@cite-huitre.com";"70117962";"CWFR";"20150101";"20230101"
"70117962";"1";"17320";"SOC GESTION CTRE INTERPRETATION";".";"CHEMIN DE LA CAYENNE";"17320 MARENNES";"";"MARENNES";"17320";"17";"CAM";"0546367898";"FR";"";"0";"99999999";"1";"1";"510";"70117962";"20";"LAL";"0";"17320";"RSEGDID";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"1";"";".00";"TRA";"750";"E";"";"aline.pauwels@cite-huitre.com";"70117962";"POSTE";"20150101";"20230101"
"70117964";"1";"17740";"LA ROUTE A VELO";".";"60 RUE DU QUATORZE JUILLET";"17740 SAINTE MARIE DE RE";"";"01";"17740";"17";"CAM";"0546276338";"FR";"";"0";"99999999";"1";"1";"510";"70117964";"20";"LAL";"0";"";"RSEGDID";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"";"";".00";"TRA";"750";"";"";"cyclomanialarochelle@gmail.com";"70117964";"CWFR";"20150101";"20230101"
"70117964";"1";"17740";"LA ROUTE A VELO";".";"60 RUE DU QUATORZE JUILLET";"17740 SAINTE MARIE DE RE";"";"01";"17740";"17";"CAM";"0546276338";"FR";"";"0";"99999999";"1";"1";"510";"70117964";"20";"LAL";"0";"";"RSEGDID";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"";"";".00";"TRA";"750";"";"";"cyclomanialarochelle@gmail.com";"70117964";"F/GIT";"20150101";"20230101"
"70117964";"1";"";"CYCLOMANIA L";".";"23 QUAI DE MARANS";"17000 LA ROCHELLE";"";"LA ROCHELLE";"17000";"17";"CAM";"0546375342";"FR";"31801186412";"0";"99999999";"1";"1";"510";"70117964";"20";"LAL";"0";"";"RSEGDID";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"";"";".00";"TRA";"750";"";"";"cyclomanialarochelle@gmail.com";"70117964";"CWFR";"20150101";"20230101"
"70117964";"1";"";"CYCLOMANIA L";".";"23 QUAI DE MARANS";"17000 LA ROCHELLE";"";"LA ROCHELLE";"17000";"17";"CAM";"0546375342";"FR";"31801186412";"0";"99999999";"1";"1";"510";"70117964";"20";"LAL";"0";"";"RSEGDID";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"";"";".00";"TRA";"750";"";"";"cyclomanialarochelle@gmail.com";"70117964";"F/GIT";"20150101";"20230101"
"70117966";"1";"17570";"LCDIRECT SARL";"23 AVENUE DE LA PALMYRE";"";"17570 LES MATHES";"";"";"17570";"";"CAM";"";"FR";"";"0";"99999999";"1";"1";"510";"70117966";"20";"LAL";"0";"17570";"RSEGDID";"EUR";"DMY";"HRS";"";"FR";"2";"N7";".00";"12";"724";"";"";".00";"TRA";"750";"E";"";"";"70117966";"CWFR";"20150101";"20230101"
"70117966";"1";"";"LCDIRECT SARL E5";".";"41 AVENUE GABRIELLE";"17390 RONCE LES BAINS";"";"RONCE LES BAINS";"17390";"17";"CAM";"0546361585";"FR";"00793619503";"0";"99999999";"1";"1";"510";"70117966";"20";"LAL";"0";"17570";"RSEGDID";"EUR";"DMY";"HRS";"";"FR";"2";"N7";".00";"12";"724";"";"";".00";"TRA";"750";"E";"";"";"70117966";"CWFR";"20150101";"20230101"
"70117967";"1";"17740";"LA ROUTE A VELO";".";"60 RUE DU QUATORZE JUILLET";"17740 SAINTE MARIE DE RE";"";"01";"17740";"17";"CAM";"0546276338";"FR";"";"0";"99999999";"1";"1";"510";"70117967";"20";"LAL";"0";"";"RSEGDID";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"";"";".00";"TRA";"750";"";"";"cyclevasions@free.fr";"70117967";"CWFR";"20150101";"20230101"
"70117967";"1";"";"CYCLEVASION-M. GAUTIER ALAIN LE5";".";"52 AVENUE DE SUZAC";"17110 SAINT GEORGES DE DIDONNE";"";"ST GEORGES DE DIDONN";"17110";"17";"CAM";"0682760027";"FR";"00449121185";"0";"99999999";"1";"1";"510";"70117967";"20";"LAL";"0";"";"RSEGDID";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"";"";".00";"TRA";"750";"";"";"cyclevasions@free.fr";"70117967";"CWFR";"20150101";"20230101"
"70117968";"1";"";"CYC SARL L7";"CYCLAND";"8 QUAI DE LA PREE";"17590 ARS EN RE";"";"ARS EN RE";"17590";"17";"3";"0618487324";"FR";"85810653824";"0";"99999999";"1";"1";"510";"70117968";"20";"LAL";"0";"";"RSEGDID";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"1";"";".00";"TRA";"750";"E";"";"cycland-ars@hotmail.fr";"70117968";"CWFR";"20170401";"20230101"
"70117969";"1";"";"EURL PRO'ACTIV LA CLINIQUE DU VELO R";".";"15 Rue du G&eacute;n&eacute;ral de Gaulle";"17320 MARENNES";"";"MARENNES";"17320";"17";"CAM";"0624960107(PERS)";"FR";"24431789684";"0";"99999999";"1";"1";"510";"70117969";"90";"LAF";"0";"";"RSEGDID";"EUR";"DMY";"HRS";"";"FR";"2";"N7";".00";"12";"732";"";"";".00";"TRA";"755";"E";"";"cliniqueduvelo@orange.fr";"NULL";"NULL";"NULL";"NULL"
"70117970";"1";"";"FAT SAND BIKES 17 SARL";".";"3 AVENUE PERRAUDEAU DE BEAUFIEF";"17390 LA TREMBLADE";"";"LA TREMBLADE";"17390";"17";"3";"0666958139";"FR";"50848380572";"0";"99999999";"1";"1";"510";"70117970";"20";"LAL";"0";"";"RCHUHER";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"1";"";".00";"TRA";"750";"E";"";"randovttdu17@gmail.com";"70117970";"CWFR";"20190501";"20230101"
"70117970";"1";"";"FAT SAND BIKES 17 SARL";".";"3 AVENUE PERRAUDEAU DE BEAUFIEF";"17390 LA TREMBLADE";"";"LA TREMBLADE";"17390";"17";"3";"0666958139";"FR";"50848380572";"0";"99999999";"1";"1";"510";"70117970";"20";"LAL";"0";"";"RCHUHER";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"1";"";".00";"TRA";"750";"E";"";"randovttdu17@gmail.com";"70117970";"F/PGT";"20190501";"20230101"
"70117971";"1";"";"SAS VEL'ILE EN RE";".";"6 COURS EUGENE CHAUFFOUR";"17630 LA FLOTTE";"";"LA FLOTTE";"17630";"17";"3";"0980575485";"FR";"20832784805";"0";"99999999";"1";"1";"510";"70117971";"20";"LAL";"0";"";"RCHUHER";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"1";"";".00";"TRA";"750";"E";"";"contact@velileenre.com";"70117971";"F/PGT";"20200101";"20210101"
"70117971";"1";"";"SAS VEL'ILE EN RE";".";"6 COURS EUGENE CHAUFFOUR";"17630 LA FLOTTE";"";"LA FLOTTE";"17630";"17";"3";"0980575485";"FR";"20832784805";"0";"99999999";"1";"1";"510";"70117971";"20";"LAL";"0";"";"RCHUHER";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"1";"";".00";"TRA";"750";"E";"";"contact@velileenre.com";"70117971";"CWFR";"20200101";"20210101"
"70117971";"1";"";"SAS VEL'ILE EN RE";".";"6 COURS EUGENE CHAUFFOUR";"17630 LA FLOTTE";"";"LA FLOTTE";"17630";"17";"3";"0980575485";"FR";"20832784805";"0";"99999999";"1";"1";"510";"70117971";"20";"LAL";"0";"";"RCHUHER";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"724";"1";"";".00";"TRA";"750";"E";"";"contact@velileenre.com";"70117971";"F/GIT";"20200101";"20210101"
"70118001";"1";"";"L ATELIER DU FIL AU CHAS I8E7R";"MR HANTZ JEAN-CLAUDE";"26 RUE PORTE LUTIN";"18200 SAINT AMAND MONTROND";"";"SAINT AMAND MONTROND";"18200";"18";"CAM";"0248960080";"FR";"49450066303";"0";"99999999";"1";"1";"510";"70118001";"90";"LTR";"0";"";"RADASEB";"EUR";"DMY";"MET";"D00000006";"FR";"2";"N2";"300.00";"12";"710";"";"";".00";"TRA";"LIB";"T";"";"cycles-hantz@orange.fr";"NULL";"NULL";"NULL";"NULL"
"70118007";"1";"";"PURCYCLE SARL E6";".";"24 Boulevard Juranville";"18000 BOURGES";"";"BOURGES";"18000";"18";"CAM";"0248025580";"FR";"60752117937";"0";"99999999";"1";"1";"510";"70118007";"20";"LTR";"0";"";"RADASEB";"EUR";"DMY";"MET";"";"FR";"0";"N7";"80.00";"12";"710";"";"";"80.00";"TRA";"TRA";"E";"";"info@purcycle.com";"70118007";"CWFR";"20140101";"20230101"
"70118008";"1";"";"L'ATELIER WILK FABIEN I9E7";".";"27 AVENUE DU 14 JUILLET";"18100 VIERZON";"";"VIERZON";"18100";"18";"CAM";"0248516646";"FR";"19520864653";"0";"99999999";"1";"1";"510";"70118008";"20";"LTR";"0";"";"RADASEB";"EUR";"DMY";"MET";"";"FR";"0";"N2";"100.00";"12";"710";"";"";"20.00";"TRA";"LIB";"E";"";"fabien.wilk@orange.fr";"70118008";"CWFR";"20151001";"20230101"
"70118009";"1";"";"CYCLES SPORTS E7";"MR DENIZARD LAURENT";"3 PLACE MUTIN";"18200 SAINT-AMAND-MONTROND";"";"SAINT-AMAND-MONTRON";"18200";"18";"CAM";"0248965373";"FR";"45500223094";"0";"99999999";"1";"1";"510";"70118009";"20";"LTR";"0";"";"RADASEB";"EUR";"DMY";"MET";"";"FR";"0";"N7";"100.00";"12";"710";"";"";".00";"TRA";"TRA";"E";"";"cycles.sports18@orange.fr";"70118009";"CWFR";"20160901";"20230101"
"70118010";"1";"";"CYCLES SANCERROIS SAS I20B";".";"ROUTE DE CHAVIGNOL";"18300 SAINT-SATUR";"";"SAINT-SATUR";"18300";"18";"CAM";"0248543859";"FR";"04834674392";"0";"99999999";"1";"1";"510";"70118010";"20";"LTR";"0";"";"RADASEB";"EUR";"DMY";"MET";"";"FR";"0";"";".00";"12";"710";"";"";".00";"TRA";"LIB";"E";"";"cyclessancerrois@orange.fr";"70118010";"CWFR";"20060601";"20230101"
"70118010";"1";"";"CYCLES SANCERROIS SAS I20B";".";"ROUTE DE CHAVIGNOL";"18300 SAINT-SATUR";"";"SAINT-SATUR";"18300";"18";"CAM";"0248543859";"FR";"04834674392";"0";"99999999";"1";"1";"510";"70118010";"20";"LTR";"0";"";"RADASEB";"EUR";"DMY";"MET";"";"FR";"0";"";".00";"12";"710";"";"";".00";"TRA";"LIB";"E";"";"cyclessancerrois@orange.fr";"70118010";"F/BIA";"19990101";"20200831"
"70118011";"1";"";"ASL MOTOS CYCLES V0";".";"50 RUE BARBES";"18000 BOURGES";"";"BOURGES";"18000";"18";"CAM";"0248500883";"FR";"28851693341";"0";"99999999";"1";"1";"510";"70118011";"20";"LTR";"0";"";"RADASEB";"EUR";"DMY";"MET";"";"FR";"0";"";".00";"12";"710";"1";"";".00";"TRV";"FID";"T";"";"lacroix-sebastien@orange.fr";"70118011";"F/PGT";"20190901";"20210101"
"70118011";"1";"";"ASL MOTOS CYCLES V0";".";"50 RUE BARBES";"18000 BOURGES";"";"BOURGES";"18000";"18";"CAM";"0248500883";"FR";"28851693341";"0";"99999999";"1";"1";"510";"70118011";"20";"LTR";"0";"";"RADASEB";"EUR";"DMY";"MET";"";"FR";"0";"";".00";"12";"710";"1";"";".00";"TRV";"FID";"T";"";"lacroix-sebastien@orange.fr";"70118011";"F/GIT";"20190901";"20210101"
"70118011";"1";"";"ASL MOTOS CYCLES V0";".";"50 RUE BARBES";"18000 BOURGES";"";"BOURGES";"18000";"18";"CAM";"0248500883";"FR";"28851693341";"0";"99999999";"1";"1";"510";"70118011";"20";"LTR";"0";"";"RADASEB";"EUR";"DMY";"MET";"";"FR";"0";"";".00";"12";"710";"1";"";".00";"TRV";"FID";"T";"";"lacroix-sebastien@orange.fr";"70118011";"POSTE";"20190101";"20230101"
"70118011";"1";"";"ASL MOTOS CYCLES V0";".";"50 RUE BARBES";"18000 BOURGES";"";"BOURGES";"18000";"18";"CAM";"0248500883";"FR";"28851693341";"0";"99999999";"1";"1";"510";"70118011";"20";"LTR";"0";"";"RADASEB";"EUR";"DMY";"MET";"";"FR";"0";"";".00";"12";"710";"1";"";".00";"TRV";"FID";"T";"";"lacroix-sebastien@orange.fr";"70118011";"CWFR";"20190901";"20210131"
"70118034";"1";"";"FRERARD LIONNEL ET JEAN J. SNC R";".";"1 ROUTE DE DUN";"18800 BAUGY";"";"BAUGY";"18800";"18";"CAM";"0248261099";"FR";"24329105290";"0";"99999999";"1";"1";"510";"70118034";"20";"LTR";"0";"";"RADASEB";"EUR";"DMY";"MET";"";"FR";"0";"";"300.00";"12";"710";"1";"";".00";"TRA";"TRA";"T";"";"motos.frerard@wanadoo.fr";"70118034";"POSTE";"20110101";"20210101"
"70118037";"1";"";"DIAS SEBASTIEN MR P9E6R";".";"50 RUE BARBES";"18000 BOURGES";"";"BOURGES";"18000";"18";"CAM";"0248500883";"FR";"79324595164";"0";"99999999";"1";"1";"510";"70118037";"90";"LTR";"0";"";"RADASEB";"EUR";"DMY";"MET";"";"FR";"2";"NA2";"500.00";"12";"710";"1";"";".00";"TRV";"FID";"T";"";"diasmotos18@orange.fr";"NULL";"NULL";"NULL";"NULL"
"70118040";"1";"";"CYCLES NARCY SARL I9E6R";".";"RUE DE LA GARENNE";"18230 ST DOULCHARD";"";"ST DOULCHARD";"18230";"18";"CAM";"0248701584";"FR";"24439332792";"0";"99999999";"1";"1";"510";"70118040";"20";"LTR";"0";"";"RADASEB";"EUR";"DMY";"MET";"70118040";"FR";"0";"N1";"500.00";"12";"710";"";"";".00";"TRA";"LIB";"E";"";"narcyvelo@nerim.net";"70118040";"CWFR";"20040101";"20230101"
"70118040";"1";"";"CYCLES NARCY SARL I9E6R";".";"RUE DE LA GARENNE";"18230 ST DOULCHARD";"";"ST DOULCHARD";"18230";"18";"CAM";"0248701584";"FR";"24439332792";"0";"99999999";"1";"1";"510";"70118040";"20";"LTR";"0";"";"RADASEB";"EUR";"DMY";"MET";"70118040";"FR";"0";"N1";"500.00";"12";"710";"";"";".00";"TRA";"LIB";"E";"";"narcyvelo@nerim.net";"70118040";"POSTE";"20110101";"20210101"
"70118909";"1";"";"GARAGE MAHAUT R";".";"5 ROUTE DE NEVERS";"18320 COURS LES BARRES";"";"COURS LES BARRES";"18320";"18";"CAM";"0386608979";"FR";"27390762565";"0";"99999999";"1";"1";"510";"70118909";"20";"LAF";"0";"";"RADASEB";"EUR";"DMY";"HRS";"";"FR";"0";"N7";"100.00";"12";"740";"1";"";"30.00";"TRA";"755";"E";"";"mahaut18@free.fr";"70118909";"POSTE";"20130501";"20210101"
"70118909";"1";"";"GARAGE MAHAUT R";".";"5 ROUTE DE NEVERS";"18320 COURS LES BARRES";"";"COURS LES BARRES";"18320";"18";"CAM";"0386608979";"FR";"27390762565";"0";"99999999";"1";"1";"510";"70118909";"20";"LAF";"0";"";"RADASEB";"EUR";"DMY";"HRS";"";"FR";"0";"N7";"100.00";"12";"740";"1";"";"30.00";"TRA";"755";"E";"";"mahaut18@free.fr";"70118909";"CWFR";"20130501";"20230101"
"70118910";"1";"";"ESAT VERNET INDUSTRIEL R";"M. MOLINA";"RUE SARRAULT";"18200 SAINT AMAND MONTROND";"";"SAINT AMAND MONTROND";"18200";"18";"CAM";"0248821040";"FR";"29331603365";"0";"99999999";"1";"1";"510";"70118910";"20";"LAF";"0";"18360";"RADASEB";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"732";"1";"";".00";"TRA";"755";"E";"";"amolina@apei.asso.fr";"70118910";"POSTE";"20140101";"20210101"
"70118910";"1";"";"ESAT VERNET INDUSTRIEL R";"M. MOLINA";"RUE SARRAULT";"18200 SAINT AMAND MONTROND";"";"SAINT AMAND MONTROND";"18200";"18";"CAM";"0248821040";"FR";"29331603365";"0";"99999999";"1";"1";"510";"70118910";"20";"LAF";"0";"18360";"RADASEB";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"732";"1";"";".00";"TRA";"755";"E";"";"amolina@apei.asso.fr";"70118910";"CWFR";"20140101";"20230101"
"70118910";"1";"18360";"ESAT VERNET INDUSTRIEL R4";".";"ROUTE D'EPINEUIL";"18360 SAULZAIS LE POTIER";"";"SAULZAIS LE POTIER";"18360";"";"CAM";"0248630671";"FR";"";"0";"99999999";"1";"1";"510";"70118910";"20";"LAF";"0";"18360";"RADASEB";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"732";"1";"";".00";"TRA";"755";"E";"";"amolina@apei.asso.fr";"70118910";"POSTE";"20140101";"20210101"
"70118910";"1";"18360";"ESAT VERNET INDUSTRIEL R4";".";"ROUTE D'EPINEUIL";"18360 SAULZAIS LE POTIER";"";"SAULZAIS LE POTIER";"18360";"";"CAM";"0248630671";"FR";"";"0";"99999999";"1";"1";"510";"70118910";"20";"LAF";"0";"18360";"RADASEB";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"732";"1";"";".00";"TRA";"755";"E";"";"amolina@apei.asso.fr";"70118910";"CWFR";"20140101";"20230101"
"70118915";"1";"";"MOREIRA CYCLES MOTOCULTURE R";".";"54 TER AVENUE RAOUL ALADENIZE";"18500 MEHUN SUR YEVRE";"";"MEHUN SUR YEVRE";"18500";"18";"CAM";"0248572447";"FR";"00425127735";"0";"99999999";"1";"1";"510";"70118915";"20";"LAF";"0";"";"RADASEB";"EUR";"DMY";"HRS";"";"FR";"2";"N7";".00";"12";"732";"";"";".00";"TRA";"755";"T";"";"moreiracatherine@orange.fr";"70118915";"POSTE";"20121001";"20210101"
"70119012";"1";"";"ROY BRUNO E6";"CYCLES DISTRIBUTION";"24 AV P ET M CURIE";"19360 MALEMORT SUR CORREZE";"";"MALEMORT SUR CORREZE";"19360";"19";"3";"0555921182";"FR";"00398189555";"0";"99999999";"1";"1";"510";"70119012";"20";"LTR";"0";"";"RROUJON";"EUR";"DMY";"MET";"";"FR";"0";"N7";".00";"12";"710";"1";"";".00";"TRA";"TRA";"E";"";"brunoroy19@gmail.com";"70119012";"CWFR";"20080103";"20230101"
"70119014";"1";"";"REPAR'VELO SARL I8E6";".";"AVENUE DU 8 MAI 1945";"19130 OBJAT";"";"OBJAT";"19130";"19";"3";"0951152844";"FR";"77820540805";"0";"99999999";"1";"1";"510";"70119014";"20";"LTR";"0";"";"RROUJON";"EUR";"DMY";"MET";"";"FR";"0";"N2";".00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"contact.reparvelo@gmail.com";"70119014";"CWFR";"20160101";"20230101"
"70119014";"1";"";"REPAR'VELO SARL I8E6";".";"AVENUE DU 8 MAI 1945";"19130 OBJAT";"";"OBJAT";"19130";"19";"3";"0951152844";"FR";"77820540805";"0";"99999999";"1";"1";"510";"70119014";"20";"LTR";"0";"";"RROUJON";"EUR";"DMY";"MET";"";"FR";"0";"N2";".00";"12";"710";"1";"";".00";"TRA";"LIB";"E";"";"contact.reparvelo@gmail.com";"70119014";"POSTE";"20171101";"20210101"
"70119015";"1";"";"SPORT BIKE  SARL JCL E6";".";"72 AVENUE DE LA REPUBLIQUE";"19360 MALEMORT SUR CORREZE";"";"MALEMORT SUR CORREZE";"19360";"19";"3";"0555922396";"FR";"22792477846";"0";"99999999";"1";"1";"510";"70119015";"20";"LTR";"0";"";"RROUJON";"EUR";"DMY";"MET";"";"FR";"0";"N7";"250.00";"12";"710";"1";"";"250.00";"TRA";"TRA";"E";"";"sportbike19@hotmail.fr";"70119015";"CWFR";"20160101";"20230101"
"70119054";"1";"";"BRIVAL ETS V20 E8R";".";"40 AV. VICTOR HUGO";"19000 TULLE";"";"TULLE";"19000";"19";"CAM";"0555200567";"FR";"83385355060";"0";"99999999";"1";"1";"510";"70119054";"20";"LTR";"0";"";"RROUJON";"EUR";"DMY";"MET";"";"FR";"0";"N1";"275.00";"12";"710";"1";"";".00";"TRV";"FID";"T";"";"brival.tulle@wanadoo.fr";"70119054";"POSTE";"20110101";"20210101"
"70119054";"1";"";"BRIVAL ETS V20 E8R";".";"40 AV. VICTOR HUGO";"19000 TULLE";"";"TULLE";"19000";"19";"CAM";"0555200567";"FR";"83385355060";"0";"99999999";"1";"1";"510";"70119054";"20";"LTR";"0";"";"RROUJON";"EUR";"DMY";"MET";"";"FR";"0";"N1";"275.00";"12";"710";"1";"";".00";"TRV";"FID";"T";"";"brival.tulle@wanadoo.fr";"70119054";"CWFR";"20040101";"20230101"
"70119054";"1";"";"BRIVAL ETS V20 E8R";".";"40 AV. VICTOR HUGO";"19000 TULLE";"";"TULLE";"19000";"19";"CAM";"0555200567";"FR";"83385355060";"0";"99999999";"1";"1";"510";"70119054";"20";"LTR";"0";"";"RROUJON";"EUR";"DMY";"MET";"";"FR";"0";"N1";"275.00";"12";"710";"1";"";".00";"TRV";"FID";"T";"";"brival.tulle@wanadoo.fr";"70119054";"F/BIA";"20140501";"20210101"
"70119054";"1";"";"BRIVAL ETS V20 E8R";".";"40 AV. VICTOR HUGO";"19000 TULLE";"";"TULLE";"19000";"19";"CAM";"0555200567";"FR";"83385355060";"0";"99999999";"1";"1";"510";"70119054";"20";"LTR";"0";"";"RROUJON";"EUR";"DMY";"MET";"";"FR";"0";"N1";"275.00";"12";"710";"1";"";".00";"TRV";"FID";"T";"";"brival.tulle@wanadoo.fr";"70119054";"F/PGT";"20140501";"20200831"
"70119054";"1";"";"BRIVAL ETS V20 E8R";".";"40 AV. VICTOR HUGO";"19000 TULLE";"";"TULLE";"19000";"19";"CAM";"0555200567";"FR";"83385355060";"0";"99999999";"1";"1";"510";"70119054";"20";"LTR";"0";"";"RROUJON";"EUR";"DMY";"MET";"";"FR";"0";"N1";"275.00";"12";"710";"1";"";".00";"TRV";"FID";"T";"";"brival.tulle@wanadoo.fr";"70119054";"F/GIT";"19990101";"20200831"
"70119058";"1";"";"MDS RACING SASU";".";"26 AV RIBOT";"19100 BRIVE LA GAILLARDE";"";"BRIVE LA GAILLARDE";"19100";"19";"CAM";"0555875726";"FR";"58842147290";"0";"99999999";"1";"1";"510";"70119058";"20";"LTR";"0";"";"RROUJON";"EUR";"DMY";"MET";"";"FR";"0";"";".00";"12";"710";"1";"";".00";"TRA";"LIB";"T";"";"modern.scoot@live.fr";"70119058";"DOMPIZ";"20190101";"20210101"
"70119058";"1";"";"MDS RACING SASU";".";"26 AV RIBOT";"19100 BRIVE LA GAILLARDE";"";"BRIVE LA GAILLARDE";"19100";"19";"CAM";"0555875726";"FR";"58842147290";"0";"99999999";"1";"1";"510";"70119058";"20";"LTR";"0";"";"RROUJON";"EUR";"DMY";"MET";"";"FR";"0";"";".00";"12";"710";"1";"";".00";"TRA";"LIB";"T";"";"modern.scoot@live.fr";"70119058";"CWFR";"20170101";"20230101"
"70119901";"1";"";"PICON CHRISTOPHE R";".";"27 AVENUE DE LA RIANTE BORIE";"19360 MALEMORT SUR CORREZE";"";"MALEMORT SUR CORREZE";"19360";"19";"CAM";"0555244307";"FR";"94350482626";"0";"99999999";"1";"1";"510";"70119901";"20";"LAF";"0";"";"RROUJON";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"732";"";"";".00";"TRA";"755";"E";"";"picon_christophe@alicepro.fr";"70119901";"POSTE";"20140101";"20210101"
"70119901";"1";"";"PICON CHRISTOPHE R";".";"27 AVENUE DE LA RIANTE BORIE";"19360 MALEMORT SUR CORREZE";"";"MALEMORT SUR CORREZE";"19360";"19";"CAM";"0555244307";"FR";"94350482626";"0";"99999999";"1";"1";"510";"70119901";"20";"LAF";"0";"";"RROUJON";"EUR";"DMY";"HRS";"";"FR";"0";"N7";".00";"12";"732";"";"";".00";"TRA";"755";"E";"";"picon_christophe@alicepro.fr";"70119901";"CWFR";"20160101";"20230101"
